PING sydney.edu.au:443 (/):
connected to 20.248.131.216:443 (226 bytes), seq=154 time=793.83 ms 
connected to 20.248.131.216:443 (226 bytes), seq=155 time=794.27 ms 
connected to 20.248.131.216:443 (226 bytes), seq=156 time=794.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=157 time=777.68 ms 
connected to 20.248.131.216:443 (226 bytes), seq=158 time=784.95 ms 
connected to 20.248.131.216:443 (226 bytes), seq=159 time=778.95 ms 
connected to 20.248.131.216:443 (226 bytes), seq=160 time=813.14 ms 
connected to 20.248.131.216:443 (226 bytes), seq=161 time=777.55 ms 
connected to 20.248.131.216:443 (226 bytes), seq=162 time=800.03 ms 
connected to 20.248.131.216:443 (226 bytes), seq=163 time=799.75 ms 
connected to 20.248.131.216:443 (226 bytes), seq=164 time=780.41 ms 
connected to 20.248.131.216:443 (226 bytes), seq=165 time=798.64 ms 
connected to 20.248.131.216:443 (226 bytes), seq=166 time=794.39 ms 
connected to 20.248.131.216:443 (226 bytes), seq=167 time=796.32 ms 
connected to 20.248.131.216:443 (226 bytes), seq=168 time=777.18 ms 
connected to 20.248.131.216:443 (226 bytes), seq=169 time=793.39 ms 
connected to 20.248.131.216:443 (226 bytes), seq=170 time=763.86 ms 
connected to 20.248.131.216:443 (226 bytes), seq=171 time=779.11 ms 
connected to 20.248.131.216:443 (226 bytes), seq=172 time=763.17 ms 
connected to 20.248.131.216:443 (226 bytes), seq=173 time=791.26 ms 
connected to 20.248.131.216:443 (226 bytes), seq=174 time=778.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=175 time=795.26 ms 
connected to 20.248.131.216:443 (226 bytes), seq=176 time=793.70 ms 
connected to 20.248.131.216:443 (226 bytes), seq=177 time=785.14 ms 
connected to 20.248.131.216:443 (226 bytes), seq=178 time=764.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=179 time=779.07 ms 
connected to 20.248.131.216:443 (226 bytes), seq=180 time=779.20 ms 
connected to 20.248.131.216:443 (226 bytes), seq=181 time=777.54 ms 
connected to 20.248.131.216:443 (226 bytes), seq=182 time=778.20 ms 
connected to 20.248.131.216:443 (226 bytes), seq=183 time=797.31 ms 
connected to 20.248.131.216:443 (226 bytes), seq=184 time=763.70 ms 
connected to 20.248.131.216:443 (226 bytes), seq=185 time=778.34 ms 
connected to 20.248.131.216:443 (226 bytes), seq=186 time=777.39 ms 
connected to 20.248.131.216:443 (226 bytes), seq=187 time=778.17 ms 
connected to 20.248.131.216:443 (226 bytes), seq=188 time=780.18 ms 
connected to 20.248.131.216:443 (226 bytes), seq=189 time=763.21 ms 
connected to 20.248.131.216:443 (226 bytes), seq=190 time=778.38 ms 
connected to 20.248.131.216:443 (226 bytes), seq=191 time=761.85 ms 
connected to 20.248.131.216:443 (226 bytes), seq=192 time=794.08 ms 
connected to 20.248.131.216:443 (226 bytes), seq=193 time=798.68 ms 
