PING www.unam.mx.cdn.cloudflare.net (104.17.118.46) 56(84) bytes of data.
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=84 ttl=55 time=78.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=85 ttl=55 time=170 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=86 ttl=55 time=88.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=87 ttl=55 time=56.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=88 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=89 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=90 ttl=55 time=29.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=91 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=92 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=93 ttl=55 time=31.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=94 ttl=55 time=69.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=95 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=96 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=97 ttl=55 time=35.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=98 ttl=55 time=29.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=99 ttl=55 time=29.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=100 ttl=55 time=29.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=101 ttl=55 time=29.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=102 ttl=55 time=29.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=103 ttl=55 time=29.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=104 ttl=55 time=29.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=105 ttl=55 time=29.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=106 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=107 ttl=55 time=29.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=108 ttl=55 time=29.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=109 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=110 ttl=55 time=31.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=111 ttl=55 time=29.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=112 ttl=55 time=28.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=113 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=114 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=115 ttl=55 time=29.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=116 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=117 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=118 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=119 ttl=55 time=29.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=120 ttl=55 time=30.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=121 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=122 ttl=55 time=29.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=123 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=124 ttl=55 time=29.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=125 ttl=55 time=28.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=126 ttl=55 time=29.4 ms
